Session Key,Src IP,Src Port,Dst IP,Dst Port,Protocol,Init Ts,Last Ts,Duration,Mac Addr
TCP ::201:1:1:1 8887 ::20d:d:d:d 1025,::201:1:1:1,8887,::20d:d:d:d,1025,TCP,2020-04-24 06:11:26.616000,2020-04-24 06:11:31.325000,4709000.0,"{'00:01:00:01:00:01:00:01', '00:0d:00:0d:00:0d:00:0d'}"
TCP ::201:1:1:1 8887 ::211:11:11:11 1025,::201:1:1:1,8887,::211:11:11:11,1025,TCP,2020-04-24 06:11:28.079000,2020-04-24 06:11:28.299000,220000.0,"{'00:11:00:11:00:11:00:11', '00:01:00:01:00:01:00:01', '00:0d:00:0d:00:0d:00:0d', '00:0a:00:0a:00:0a:00:0a'}"
TCP ::201:1:1:1 8887 ::20a:a:a:a 1025,::201:1:1:1,8887,::20a:a:a:a,1025,TCP,2020-04-24 06:11:28.266000,2020-04-24 06:11:28.266000,0.0,"{'00:0d:00:0d:00:0d:00:0d', '00:0a:00:0a:00:0a:00:0a'}"
TCP ::201:1:1:1 8887 ::212:12:12:12 1025,::201:1:1:1,8887,::212:12:12:12,1025,TCP,2020-04-24 06:11:28.756000,2020-04-24 06:11:28.777000,21000.0,"{'00:01:00:01:00:01:00:01', '00:12:00:12:00:12:00:12'}"
ICMPv6 fe80::201:1:1:1 0 ff02::1a 0 155 1,fe80::201:1:1:1,0,ff02::1a,0,ICMPv6,2020-04-24 06:11:29.250000,2020-04-24 06:11:29.250000,0.0,"{'00:01:00:01:00:01:00:01', '0x0000ffff'}"
TCP ::201:1:1:1 8887 ::210:10:10:10 1025,::201:1:1:1,8887,::210:10:10:10,1025,TCP,2020-04-24 06:11:30.721000,2020-04-24 06:11:30.771000,50000.0,"{'00:10:00:10:00:10:00:10', '00:01:00:01:00:01:00:01', '00:12:00:12:00:12:00:12', '00:0b:00:0b:00:0b:00:0b'}"
TCP ::201:1:1:1 8887 ::20c:c:c:c 1025,::201:1:1:1,8887,::20c:c:c:c,1025,TCP,2020-04-24 06:11:30.833000,2020-04-24 06:11:30.923000,90000.0,"{'00:09:00:09:00:09:00:09', '00:05:00:05:00:05:00:05', '00:01:00:01:00:01:00:01', '00:0c:00:0c:00:0c:00:0c'}"
TCP ::201:1:1:1 8887 ::205:5:5:5 1025,::201:1:1:1,8887,::205:5:5:5,1025,TCP,2020-04-24 06:11:30.866000,2020-04-24 06:11:34.659000,3793000.0,"{'00:05:00:05:00:05:00:05', '00:01:00:01:00:01:00:01'}"
TCP ::201:1:1:1 8887 ::209:9:9:9 1025,::201:1:1:1,8887,::209:9:9:9,1025,TCP,2020-04-24 06:11:30.910000,2020-04-24 06:11:30.910000,0.0,"{'00:09:00:09:00:09:00:09', '00:05:00:05:00:05:00:05'}"
TCP ::201:1:1:1 8887 ::20f:f:f:f 1025,::201:1:1:1,8887,::20f:f:f:f,1025,TCP,2020-04-24 06:11:31.361000,2020-04-24 06:11:36.307000,4946000.0,"{'00:0f:00:0f:00:0f:00:0f', '00:0d:00:0d:00:0d:00:0d', '00:01:00:01:00:01:00:01'}"
TCP ::201:1:1:1 8887 ::20d:d:d:d 1025,::201:1:1:1,8887,::20d:d:d:d,1025,TCP,2020-04-24 06:11:31.634000,2020-04-24 06:11:36.633000,4999000.0,"{'00:01:00:01:00:01:00:01', '00:0d:00:0d:00:0d:00:0d'}"
TCP ::201:1:1:1 8887 ::20e:e:e:e 1025,::201:1:1:1,8887,::20e:e:e:e,1025,TCP,2020-04-24 06:11:32.693000,2020-04-24 06:11:32.726000,33000.0,"{'00:01:00:01:00:01:00:01', '00:12:00:12:00:12:00:12', '00:0b:00:0b:00:0b:00:0b', '00:0e:00:0e:00:0e:00:0e'}"
TCP ::201:1:1:1 8887 ::213:13:13:13 1025,::201:1:1:1,8887,::213:13:13:13,1025,TCP,2020-04-24 06:11:33.015000,2020-04-24 06:11:33.062000,47000.0,"{'00:01:00:01:00:01:00:01', '00:13:00:13:00:13:00:13'}"
TCP ::201:1:1:1 8887 ::215:15:15:15 1025,::201:1:1:1,8887,::215:15:15:15,1025,TCP,2020-04-24 06:11:33.649000,2020-04-24 06:11:33.701000,52000.0,"{'00:05:00:05:00:05:00:05', '00:01:00:01:00:01:00:01', '00:15:00:15:00:15:00:15'}"
TCP ::201:1:1:1 8887 ::214:14:14:14 1025,::201:1:1:1,8887,::214:14:14:14,1025,TCP,2020-04-24 06:11:34.542000,2020-04-24 06:11:34.725000,183000.0,"{'00:09:00:09:00:09:00:09', '00:05:00:05:00:05:00:05', '00:01:00:01:00:01:00:01', '00:14:00:14:00:14:00:14'}"
TCP ::201:1:1:1 8887 ::209:9:9:9 1025,::201:1:1:1,8887,::209:9:9:9,1025,TCP,2020-04-24 06:11:34.697000,2020-04-24 06:11:34.697000,0.0,"{'00:09:00:09:00:09:00:09', '00:05:00:05:00:05:00:05'}"
UDP ::201:1:1:1 5678 ::206:6:6:6 8765,::201:1:1:1,5678,::206:6:6:6,8765,UDP,2020-04-24 06:11:35.029000,2020-04-24 06:11:35.100000,71000.0,"{'00:01:00:01:00:01:00:01', '00:06:00:06:00:06:00:06', '00:0d:00:0d:00:0d:00:0d', '00:0a:00:0a:00:0a:00:0a'}"
TCP ::201:1:1:1 8887 ::20f:f:f:f 1025,::201:1:1:1,8887,::20f:f:f:f,1025,TCP,2020-04-24 06:11:36.375000,2020-04-24 06:11:41.353000,4978000.0,"{'00:0f:00:0f:00:0f:00:0f', '00:0d:00:0d:00:0d:00:0d', '00:01:00:01:00:01:00:01'}"
TCP ::201:1:1:1 8887 ::20d:d:d:d 1025,::201:1:1:1,8887,::20d:d:d:d,1025,TCP,2020-04-24 06:11:36.933000,2020-04-24 06:11:41.929000,4996000.0,"{'00:01:00:01:00:01:00:01', '00:0d:00:0d:00:0d:00:0d'}"
TCP ::201:1:1:1 8887 ::210:10:10:10 1025,::201:1:1:1,8887,::210:10:10:10,1025,TCP,2020-04-24 06:11:37.242000,2020-04-24 06:11:37.312000,70000.0,"{'00:10:00:10:00:10:00:10', '00:01:00:01:00:01:00:01', '00:12:00:12:00:12:00:12', '00:0b:00:0b:00:0b:00:0b'}"
TCP ::201:1:1:1 8887 ::20e:e:e:e 1025,::201:1:1:1,8887,::20e:e:e:e,1025,TCP,2020-04-24 06:11:39.224304,2020-04-24 06:11:39.323304,99000.0,"{'00:01:00:01:00:01:00:01', '00:12:00:12:00:12:00:12', '00:0b:00:0b:00:0b:00:0b', '00:0e:00:0e:00:0e:00:0e'}"
TCP ::201:1:1:1 8887 ::213:13:13:13 1025,::201:1:1:1,8887,::213:13:13:13,1025,TCP,2020-04-24 06:11:40.645000,2020-04-24 06:11:40.658000,13000.0,"{'00:01:00:01:00:01:00:01', '00:13:00:13:00:13:00:13'}"
TCP ::201:1:1:1 8887 ::215:15:15:15 1025,::201:1:1:1,8887,::215:15:15:15,1025,TCP,2020-04-24 06:11:41.341000,2020-04-24 06:11:41.420000,79000.0,"{'00:05:00:05:00:05:00:05', '00:01:00:01:00:01:00:01', '00:15:00:15:00:15:00:15'}"
TCP ::201:1:1:1 8887 ::20f:f:f:f 1025,::201:1:1:1,8887,::20f:f:f:f,1025,TCP,2020-04-24 06:11:41.414000,2020-04-24 06:11:46.411000,4997000.0,"{'00:0f:00:0f:00:0f:00:0f', '00:01:00:01:00:01:00:01', '00:0d:00:0d:00:0d:00:0d'}"
TCP ::201:1:1:1 8887 ::20d:d:d:d 1025,::201:1:1:1,8887,::20d:d:d:d,1025,TCP,2020-04-24 06:11:42.219000,2020-04-24 06:11:46.935000,4716000.0,"{'00:01:00:01:00:01:00:01', '00:0d:00:0d:00:0d:00:0d'}"
UDP ::201:1:1:1 5678 ::203:3:3:3 8765,::201:1:1:1,5678,::203:3:3:3,8765,UDP,2020-04-24 06:11:42.240000,2020-04-24 06:11:42.267000,27000.0,"{'00:01:00:01:00:01:00:01', '00:12:00:12:00:12:00:12', '00:03:00:03:00:03:00:03'}"
UDP ::201:1:1:1 5678 ::20b:b:b:b 8765,::201:1:1:1,5678,::20b:b:b:b,8765,UDP,2020-04-24 06:11:42.891000,2020-04-24 06:11:42.912000,21000.0,"{'00:01:00:01:00:01:00:01', '00:12:00:12:00:12:00:12', '00:0b:00:0b:00:0b:00:0b'}"
TCP ::201:1:1:1 8887 ::214:14:14:14 1025,::201:1:1:1,8887,::214:14:14:14,1025,TCP,2020-04-24 06:11:45.884000,2020-04-24 06:11:46.046000,162000.0,"{'00:09:00:09:00:09:00:09', '00:05:00:05:00:05:00:05', '00:01:00:01:00:01:00:01', '00:14:00:14:00:14:00:14'}"
TCP ::201:1:1:1 8887 ::205:5:5:5 1025,::201:1:1:1,8887,::205:5:5:5,1025,TCP,2020-04-24 06:11:45.967000,2020-04-24 06:11:48.686000,2719000.0,"{'00:05:00:05:00:05:00:05', '00:01:00:01:00:01:00:01'}"
TCP ::201:1:1:1 8887 ::209:9:9:9 1025,::201:1:1:1,8887,::209:9:9:9,1025,TCP,2020-04-24 06:11:45.997000,2020-04-24 06:11:48.010000,2013000.0,"{'00:09:00:09:00:09:00:09', '00:05:00:05:00:05:00:05'}"
TCP ::201:1:1:1 8887 ::211:11:11:11 1025,::201:1:1:1,8887,::211:11:11:11,1025,TCP,2020-04-24 06:11:46.107000,2020-04-24 06:11:46.244000,137000.0,"{'00:11:00:11:00:11:00:11', '00:01:00:01:00:01:00:01', '00:0d:00:0d:00:0d:00:0d', '00:0a:00:0a:00:0a:00:0a'}"
TCP ::201:1:1:1 8887 ::20a:a:a:a 1025,::201:1:1:1,8887,::20a:a:a:a,1025,TCP,2020-04-24 06:11:46.209000,2020-04-24 06:11:46.209000,0.0,"{'00:0d:00:0d:00:0d:00:0d', '00:0a:00:0a:00:0a:00:0a'}"
TCP ::201:1:1:1 8887 ::20f:f:f:f 1025,::201:1:1:1,8887,::20f:f:f:f,1025,TCP,2020-04-24 06:11:46.597000,2020-04-24 06:11:51.409000,4812000.0,"{'00:0f:00:0f:00:0f:00:0f', '00:0d:00:0d:00:0d:00:0d', '00:01:00:01:00:01:00:01'}"
TCP ::201:1:1:1 8887 ::20d:d:d:d 1025,::201:1:1:1,8887,::20d:d:d:d,1025,TCP,2020-04-24 06:11:47.252000,2020-04-24 06:11:52.079000,4827000.0,"{'00:01:00:01:00:01:00:01', '00:0d:00:0d:00:0d:00:0d'}"
UDP ::201:1:1:1 5678 ::205:5:5:5 8765,::201:1:1:1,5678,::205:5:5:5,8765,UDP,2020-04-24 06:11:47.529000,2020-04-24 06:11:47.529000,0.0,"{'00:01:00:01:00:01:00:01', '00:05:00:05:00:05:00:05'}"
TCP ::201:1:1:1 8887 ::20c:c:c:c 1025,::201:1:1:1,8887,::20c:c:c:c,1025,TCP,2020-04-24 06:11:47.895000,2020-04-24 06:11:48.055000,160000.0,"{'00:09:00:09:00:09:00:09', '00:05:00:05:00:05:00:05', '00:01:00:01:00:01:00:01', '00:0c:00:0c:00:0c:00:0c'}"
TCP ::201:1:1:1 8887 ::213:13:13:13 1025,::201:1:1:1,8887,::213:13:13:13,1025,TCP,2020-04-24 06:11:48.289000,2020-04-24 06:11:48.323000,34000.0,"{'00:01:00:01:00:01:00:01', '00:13:00:13:00:13:00:13'}"
TCP ::201:1:1:1 8887 ::215:15:15:15 1025,::201:1:1:1,8887,::215:15:15:15,1025,TCP,2020-04-24 06:11:48.648000,2020-04-24 06:11:48.722000,74000.0,"{'00:05:00:05:00:05:00:05', '00:01:00:01:00:01:00:01', '00:15:00:15:00:15:00:15'}"
TCP ::201:1:1:1 8887 ::210:10:10:10 1025,::201:1:1:1,8887,::210:10:10:10,1025,TCP,2020-04-24 06:11:49.712000,2020-04-24 06:11:49.764000,52000.0,"{'00:10:00:10:00:10:00:10', '00:01:00:01:00:01:00:01', '00:12:00:12:00:12:00:12', '00:0b:00:0b:00:0b:00:0b'}"
TCP ::201:1:1:1 8887 ::20f:f:f:f 1025,::201:1:1:1,8887,::20f:f:f:f,1025,TCP,2020-04-24 06:11:51.625000,2020-04-24 06:11:56.424000,4799000.0,"{'00:0f:00:0f:00:0f:00:0f', '00:0d:00:0d:00:0d:00:0d', '00:01:00:01:00:01:00:01'}"
TCP ::201:1:1:1 8887 ::20e:e:e:e 1025,::201:1:1:1,8887,::20e:e:e:e,1025,TCP,2020-04-24 06:11:51.702000,2020-04-24 06:11:51.742000,40000.0,"{'00:01:00:01:00:01:00:01', '00:12:00:12:00:12:00:12', '00:0b:00:0b:00:0b:00:0b', '00:0e:00:0e:00:0e:00:0e'}"
TCP ::201:1:1:1 8887 ::20d:d:d:d 1025,::201:1:1:1,8887,::20d:d:d:d,1025,TCP,2020-04-24 06:11:52.305000,2020-04-24 06:11:56.970000,4665000.0,"{'00:01:00:01:00:01:00:01', '00:0d:00:0d:00:0d:00:0d'}"
UDP ::201:1:1:1 5678 ::204:4:4:4 8765,::201:1:1:1,5678,::204:4:4:4,8765,UDP,2020-04-24 06:11:52.453000,2020-04-24 06:11:52.526000,73000.0,"{'00:09:00:09:00:09:00:09', '00:04:00:04:00:04:00:04', '00:05:00:05:00:05:00:05', '00:01:00:01:00:01:00:01'}"
TCP ::201:1:1:1 8887 ::213:13:13:13 1025,::201:1:1:1,8887,::213:13:13:13,1025,TCP,2020-04-24 06:11:55.906000,2020-04-24 06:11:55.946000,40000.0,"{'00:01:00:01:00:01:00:01', '00:13:00:13:00:13:00:13'}"
TCP ::201:1:1:1 8887 ::215:15:15:15 1025,::201:1:1:1,8887,::215:15:15:15,1025,TCP,2020-04-24 06:11:56.142000,2020-04-24 06:11:56.181000,39000.0,"{'00:05:00:05:00:05:00:05', '00:01:00:01:00:01:00:01', '00:15:00:15:00:15:00:15'}"
TCP ::201:1:1:1 8887 ::20f:f:f:f 1025,::201:1:1:1,8887,::20f:f:f:f,1025,TCP,2020-04-24 06:11:56.628000,2020-04-24 06:12:01.437000,4809000.0,"{'00:0f:00:0f:00:0f:00:0f', '00:0d:00:0d:00:0d:00:0d', '00:01:00:01:00:01:00:01'}"
TCP ::201:1:1:1 8887 ::214:14:14:14 1025,::201:1:1:1,8887,::214:14:14:14,1025,TCP,2020-04-24 06:11:57.179000,2020-04-24 06:11:57.323000,144000.0,"{'00:09:00:09:00:09:00:09', '00:05:00:05:00:05:00:05', '00:01:00:01:00:01:00:01', '00:14:00:14:00:14:00:14'}"
TCP ::201:1:1:1 8887 ::205:5:5:5 1025,::201:1:1:1,8887,::205:5:5:5,1025,TCP,2020-04-24 06:11:57.267000,2020-04-24 06:11:57.267000,0.0,"{'00:05:00:05:00:05:00:05', '00:01:00:01:00:01:00:01'}"
TCP ::201:1:1:1 8887 ::209:9:9:9 1025,::201:1:1:1,8887,::209:9:9:9,1025,TCP,2020-04-24 06:11:57.277000,2020-04-24 06:11:57.277000,0.0,"{'00:09:00:09:00:09:00:09', '00:05:00:05:00:05:00:05'}"
TCP ::201:1:1:1 8887 ::20d:d:d:d 1025,::201:1:1:1,8887,::20d:d:d:d,1025,TCP,2020-04-24 06:11:57.348000,2020-04-24 06:12:02.284000,4936000.0,"{'00:01:00:01:00:01:00:01', '00:0d:00:0d:00:0d:00:0d'}"
UDP ::201:1:1:1 5678 ::202:2:2:2 8765,::201:1:1:1,5678,::202:2:2:2,8765,UDP,2020-04-24 06:11:57.538000,2020-04-24 06:11:57.673000,135000.0,"{'00:01:00:01:00:01:00:01', '00:12:00:12:00:12:00:12', '00:02:00:02:00:02:00:02', '00:0b:00:0b:00:0b:00:0b'}"
TCP ::201:1:1:1 8887 ::212:12:12:12 1025,::201:1:1:1,8887,::212:12:12:12,1025,TCP,2020-04-24 06:12:00.454000,2020-04-24 06:12:00.487432,33432.0,"{'00:01:00:01:00:01:00:01', '00:12:00:12:00:12:00:12'}"
TCP ::201:1:1:1 8887 ::20f:f:f:f 1025,::201:1:1:1,8887,::20f:f:f:f,1025,TCP,2020-04-24 06:12:01.634000,2020-04-24 06:12:06.432000,4798000.0,"{'00:0f:00:0f:00:0f:00:0f', '00:0d:00:0d:00:0d:00:0d', '00:01:00:01:00:01:00:01'}"
TCP ::201:1:1:1 8887 ::20d:d:d:d 1025,::201:1:1:1,8887,::20d:d:d:d,1025,TCP,2020-04-24 06:12:02.610000,2020-04-24 06:12:07.566000,4956000.0,"{'00:01:00:01:00:01:00:01', '00:0d:00:0d:00:0d:00:0d'}"
TCP ::201:1:1:1 8887 ::215:15:15:15 1025,::201:1:1:1,8887,::215:15:15:15,1025,TCP,2020-04-24 06:12:03.180000,2020-04-24 06:12:03.280000,100000.0,"{'00:05:00:05:00:05:00:05', '00:01:00:01:00:01:00:01', '00:15:00:15:00:15:00:15'}"
TCP ::201:1:1:1 8887 ::205:5:5:5 1025,::201:1:1:1,8887,::205:5:5:5,1025,TCP,2020-04-24 06:12:03.212000,2020-04-24 06:12:03.212000,0.0,"{'00:05:00:05:00:05:00:05', '00:01:00:01:00:01:00:01'}"
TCP ::201:1:1:1 8887 ::213:13:13:13 1025,::201:1:1:1,8887,::213:13:13:13,1025,TCP,2020-04-24 06:12:03.516000,2020-04-24 06:12:03.537000,21000.0,"{'00:01:00:01:00:01:00:01', '00:13:00:13:00:13:00:13'}"
TCP ::201:1:1:1 8887 ::20f:f:f:f 1025,::201:1:1:1,8887,::20f:f:f:f,1025,TCP,2020-04-24 06:12:06.671000,2020-04-24 06:12:11.476000,4805000.0,"{'00:0f:00:0f:00:0f:00:0f', '00:0d:00:0d:00:0d:00:0d', '00:01:00:01:00:01:00:01'}"
TCP ::201:1:1:1 8887 ::20d:d:d:d 1025,::201:1:1:1,8887,::20d:d:d:d,1025,TCP,2020-04-24 06:12:07.906000,2020-04-24 06:12:12.615000,4709000.0,"{'00:01:00:01:00:01:00:01', '00:0d:00:0d:00:0d:00:0d'}"
TCP ::201:1:1:1 8887 ::214:14:14:14 1025,::201:1:1:1,8887,::214:14:14:14,1025,TCP,2020-04-24 06:12:08.479000,2020-04-24 06:12:08.592000,113000.0,"{'00:09:00:09:00:09:00:09', '00:05:00:05:00:05:00:05', '00:01:00:01:00:01:00:01', '00:14:00:14:00:14:00:14'}"
TCP ::201:1:1:1 8887 ::205:5:5:5 1025,::201:1:1:1,8887,::205:5:5:5,1025,TCP,2020-04-24 06:12:08.563000,2020-04-24 06:12:08.563000,0.0,"{'00:05:00:05:00:05:00:05', '00:01:00:01:00:01:00:01'}"
TCP ::201:1:1:1 8887 ::209:9:9:9 1025,::201:1:1:1,8887,::209:9:9:9,1025,TCP,2020-04-24 06:12:08.578000,2020-04-24 06:12:08.578000,0.0,"{'00:09:00:09:00:09:00:09', '00:05:00:05:00:05:00:05'}"
TCP ::201:1:1:1 8887 ::210:10:10:10 1025,::201:1:1:1,8887,::210:10:10:10,1025,TCP,2020-04-24 06:12:10.216000,2020-04-24 06:12:10.359000,143000.0,"{'00:10:00:10:00:10:00:10', '00:01:00:01:00:01:00:01', '00:12:00:12:00:12:00:12', '00:0b:00:0b:00:0b:00:0b'}"
TCP ::201:1:1:1 8887 ::215:15:15:15 1025,::201:1:1:1,8887,::215:15:15:15,1025,TCP,2020-04-24 06:12:10.979000,2020-04-24 06:12:10.988000,9000.0,"{'00:05:00:05:00:05:00:05', '00:01:00:01:00:01:00:01', '00:15:00:15:00:15:00:15'}"
TCP ::201:1:1:1 8887 ::213:13:13:13 1025,::201:1:1:1,8887,::213:13:13:13,1025,TCP,2020-04-24 06:12:11.164000,2020-04-24 06:12:11.191000,27000.0,"{'00:01:00:01:00:01:00:01', '00:13:00:13:00:13:00:13'}"
TCP ::201:1:1:1 8887 ::211:11:11:11 1025,::201:1:1:1,8887,::211:11:11:11,1025,TCP,2020-04-24 06:12:11.656000,2020-04-24 06:12:11.786432,130432.0,"{'00:11:00:11:00:11:00:11', '00:01:00:01:00:01:00:01', '00:0d:00:0d:00:0d:00:0d', '00:0a:00:0a:00:0a:00:0a'}"
TCP ::201:1:1:1 8887 ::20a:a:a:a 1025,::201:1:1:1,8887,::20a:a:a:a,1025,TCP,2020-04-24 06:12:11.744000,2020-04-24 06:12:11.744000,0.0,"{'00:0d:00:0d:00:0d:00:0d', '00:0a:00:0a:00:0a:00:0a'}"
TCP ::201:1:1:1 8887 ::20f:f:f:f 1025,::201:1:1:1,8887,::20f:f:f:f,1025,TCP,2020-04-24 06:12:11.761000,2020-04-24 06:12:16.735000,4974000.0,"{'00:0f:00:0f:00:0f:00:0f', '00:0d:00:0d:00:0d:00:0d', '00:01:00:01:00:01:00:01'}"
TCP ::201:1:1:1 8887 ::20c:c:c:c 1025,::201:1:1:1,8887,::20c:c:c:c,1025,TCP,2020-04-24 06:12:12.410000,2020-04-24 06:12:12.510000,100000.0,"{'00:09:00:09:00:09:00:09', '00:05:00:05:00:05:00:05', '00:01:00:01:00:01:00:01', '00:0c:00:0c:00:0c:00:0c'}"
TCP ::201:1:1:1 8887 ::205:5:5:5 1025,::201:1:1:1,8887,::205:5:5:5,1025,TCP,2020-04-24 06:12:12.468000,2020-04-24 06:12:12.468000,0.0,"{'00:05:00:05:00:05:00:05', '00:01:00:01:00:01:00:01'}"
TCP ::201:1:1:1 8887 ::209:9:9:9 1025,::201:1:1:1,8887,::209:9:9:9,1025,TCP,2020-04-24 06:12:12.477000,2020-04-24 06:12:12.477000,0.0,"{'00:09:00:09:00:09:00:09', '00:05:00:05:00:05:00:05'}"
TCP ::201:1:1:1 8887 ::20d:d:d:d 1025,::201:1:1:1,8887,::20d:d:d:d,1025,TCP,2020-04-24 06:12:12.918000,2020-04-24 06:12:17.878432,4960432.0,"{'00:01:00:01:00:01:00:01', '00:0d:00:0d:00:0d:00:0d'}"
TCP ::201:1:1:1 8887 ::210:10:10:10 1025,::201:1:1:1,8887,::210:10:10:10,1025,TCP,2020-04-24 06:12:14.238000,2020-04-24 06:12:14.287000,49000.0,"{'00:10:00:10:00:10:00:10', '00:01:00:01:00:01:00:01', '00:12:00:12:00:12:00:12', '00:0b:00:0b:00:0b:00:0b'}"
UDP ::201:1:1:1 5678 ::209:9:9:9 8765,::201:1:1:1,5678,::209:9:9:9,8765,UDP,2020-04-24 06:12:14.959000,2020-04-24 06:12:14.975000,16000.0,"{'00:09:00:09:00:09:00:09', '00:05:00:05:00:05:00:05', '00:01:00:01:00:01:00:01'}"
TCP ::201:1:1:1 8887 ::20e:e:e:e 1025,::201:1:1:1,8887,::20e:e:e:e,1025,TCP,2020-04-24 06:12:16.213000,2020-04-24 06:12:16.273000,60000.0,"{'00:01:00:01:00:01:00:01', '00:12:00:12:00:12:00:12', '00:0b:00:0b:00:0b:00:0b', '00:0e:00:0e:00:0e:00:0e'}"
TCP ::201:1:1:1 8887 ::20f:f:f:f 1025,::201:1:1:1,8887,::20f:f:f:f,1025,TCP,2020-04-24 06:12:17.000000,2020-04-24 06:12:21.997000,4997000.0,"{'00:0f:00:0f:00:0f:00:0f', '00:0d:00:0d:00:0d:00:0d', '00:01:00:01:00:01:00:01'}"
TCP ::201:1:1:1 8887 ::215:15:15:15 1025,::201:1:1:1,8887,::215:15:15:15,1025,TCP,2020-04-24 06:12:18.184000,2020-04-24 06:12:18.249000,65000.0,"{'00:05:00:05:00:05:00:05', '00:01:00:01:00:01:00:01', '00:15:00:15:00:15:00:15'}"
TCP ::201:1:1:1 8887 ::205:5:5:5 1025,::201:1:1:1,8887,::205:5:5:5,1025,TCP,2020-04-24 06:12:18.210432,2020-04-24 06:12:19.878000,1667568.0,"{'00:05:00:05:00:05:00:05', '00:01:00:01:00:01:00:01'}"
TCP ::201:1:1:1 8887 ::20d:d:d:d 1025,::201:1:1:1,8887,::20d:d:d:d,1025,TCP,2020-04-24 06:12:18.304000,2020-04-24 06:12:23.223000,4919000.0,"{'00:01:00:01:00:01:00:01', '00:0d:00:0d:00:0d:00:0d'}"
TCP ::201:1:1:1 8887 ::213:13:13:13 1025,::201:1:1:1,8887,::213:13:13:13,1025,TCP,2020-04-24 06:12:18.776432,2020-04-24 06:12:18.788624,12192.0,"{'00:01:00:01:00:01:00:01', '00:13:00:13:00:13:00:13'}"
TCP ::201:1:1:1 8887 ::214:14:14:14 1025,::201:1:1:1,8887,::214:14:14:14,1025,TCP,2020-04-24 06:12:19.808000,2020-04-24 06:12:19.944000,136000.0,"{'00:09:00:09:00:09:00:09', '00:05:00:05:00:05:00:05', '00:01:00:01:00:01:00:01', '00:14:00:14:00:14:00:14'}"
TCP ::201:1:1:1 8887 ::209:9:9:9 1025,::201:1:1:1,8887,::209:9:9:9,1025,TCP,2020-04-24 06:12:19.910000,2020-04-24 06:12:19.923000,13000.0,"{'00:09:00:09:00:09:00:09', '00:05:00:05:00:05:00:05'}"
UDP ::201:1:1:1 5678 ::208:8:8:8 8765,::201:1:1:1,5678,::208:8:8:8,8765,UDP,2020-04-24 06:12:20.157000,2020-04-24 06:12:20.197000,40000.0,"{'00:09:00:09:00:09:00:09', '00:05:00:05:00:05:00:05', '00:08:00:08:00:08:00:08', '00:01:00:01:00:01:00:01'}"
TCP ::201:1:1:1 8887 ::20f:f:f:f 1025,::201:1:1:1,8887,::20f:f:f:f,1025,TCP,2020-04-24 06:12:22.034000,2020-04-24 06:12:27.010000,4976000.0,"{'00:0f:00:0f:00:0f:00:0f', '00:01:00:01:00:01:00:01', '00:0d:00:0d:00:0d:00:0d'}"
UDP ::201:1:1:1 5678 ::207:7:7:7 8765,::201:1:1:1,5678,::207:7:7:7,8765,UDP,2020-04-24 06:12:22.930048,2020-04-24 06:12:22.962000,31952.0,"{'00:01:00:01:00:01:00:01', '00:07:00:07:00:07:00:07', '00:0d:00:0d:00:0d:00:0d', '00:0a:00:0a:00:0a:00:0a'}"
TCP ::201:1:1:1 8887 ::20d:d:d:d 1025,::201:1:1:1,8887,::20d:d:d:d,1025,TCP,2020-04-24 06:12:23.554000,2020-04-24 06:12:28.501000,4947000.0,"{'00:01:00:01:00:01:00:01', '00:0d:00:0d:00:0d:00:0d'}"
UDP ::201:1:1:1 5678 ::20a:a:a:a 8765,::201:1:1:1,5678,::20a:a:a:a,8765,UDP,2020-04-24 06:12:25.770000,2020-04-24 06:12:25.778000,8000.0,"{'00:01:00:01:00:01:00:01', '00:0d:00:0d:00:0d:00:0d', '00:0a:00:0a:00:0a:00:0a'}"
TCP ::201:1:1:1 8887 ::215:15:15:15 1025,::201:1:1:1,8887,::215:15:15:15,1025,TCP,2020-04-24 06:12:25.861048,2020-04-24 06:12:26.043000,181952.0,"{'00:05:00:05:00:05:00:05', '00:01:00:01:00:01:00:01', '00:15:00:15:00:15:00:15'}"
TCP ::201:1:1:1 8887 ::213:13:13:13 1025,::201:1:1:1,8887,::213:13:13:13,1025,TCP,2020-04-24 06:12:26.449000,2020-04-24 06:12:26.456000,7000.0,"{'00:01:00:01:00:01:00:01', '00:13:00:13:00:13:00:13'}"
TCP ::201:1:1:1 8887 ::20f:f:f:f 1025,::201:1:1:1,8887,::20f:f:f:f,1025,TCP,2020-04-24 06:12:27.050000,2020-04-24 06:12:32.030000,4980000.0,"{'00:0f:00:0f:00:0f:00:0f', '00:01:00:01:00:01:00:01', '00:0d:00:0d:00:0d:00:0d'}"
TCP ::201:1:1:1 8887 ::20d:d:d:d 1025,::201:1:1:1,8887,::20d:d:d:d,1025,TCP,2020-04-24 06:12:28.843000,2020-04-24 06:12:33.562000,4719000.0,"{'00:01:00:01:00:01:00:01', '00:0d:00:0d:00:0d:00:0d'}"
ICMPv6 fe80::201:1:1:1 0 ff02::1a 0 155 1,fe80::201:1:1:1,0,ff02::1a,0,ICMPv6,2020-04-24 06:12:28.896000,2020-04-24 06:12:28.896000,0.0,"{'00:01:00:01:00:01:00:01', '0x0000ffff'}"
